age,monthly_income,debt_to_income_ratio,credit_utilization,number_of_existing_loans,years_in_job,credit_history_length,repayment_history_score,loan_amount,loan_tenure,account_balance,income_stability_score,pd_score,default
44,75671,0.042678284608056866,0.0,0,2,0,0.7557509372413507,190541,59,213666,0.13333333333333333,0.32541822185782254,0
34,127092,0.15009374536331388,0.3893106117754015,1,8,1,0.8537055415003217,534120,28,59146,0.5333333333333333,1.0,1
26,70908,1.9170897500987194,0.3979951301376674,2,7,10,0.8779489941156277,951559,7,85542,0.4666666666666667,1.0,1
45,50872,0.7311549730593192,0.692483598437584,2,8,9,0.8921694504335845,706711,19,137185,0.5333333333333333,1.0,1
36,173546,0.2862746177659803,0.4156023034742345,2,5,6,0.7927813344372013,1341409,27,157032,0.3333333333333333,1.0,1
52,63336,0.3355511346890657,0.46752100386786244,2,4,2,0.7678848538687997,637574,30,194394,0.26666666666666666,0.8425604708154933,1
48,169642,0.024770246012627027,0.24000451949533763,1,4,3,0.9043693898458758,226912,54,15334,0.26666666666666666,1.0,1
31,88758,0.8258191107458364,0.36072559542686644,1,1,6,0.853231184367069,1392663,19,195269,0.06666666666666667,1.0,1
32,71738,0.2610587601178362,0.48873230568530024,3,8,5,0.715293864694305,449468,24,144343,0.5333333333333333,0.770085347270517,1
22,50276,1.8745113639377304,0.43925973905878535,1,8,8,0.6422958055345943,1413644,15,37618,0.5333333333333333,1.0,1
23,22095,7.345158891798403,0.0,0,0,0,0.7803536212000348,1136039,7,295242,0.0,1.0,1
45,78203,0.18517676276330036,0.4889287230895417,3,2,1,0.6786184608390758,535811,37,36874,0.13333333333333333,1.0,1
33,78026,1.2924253169171531,0.3824357705009207,2,12,8,0.9001495809866895,907585,9,87201,0.8,1.0,1
52,40850,0.5047613219094247,0.0,0,3,0,0.6358539718225005,1113453,54,88505,0.2,1.0,1
25,72131,0.16938286666697475,0.24605699129820674,1,3,2,0.9500809567884183,549799,45,168576,0.2,0.719221821767779,1
57,33927,3.0239632151383855,0.0,0,4,0,0.8806329373310671,1333722,13,219819,0.26666666666666666,1.0,1
39,83405,0.0554149146020137,0.41950846584169377,3,8,3,0.5385184048065088,194119,42,270931,0.5333333333333333,0.3702953949188829,0
31,172254,0.056630324985196275,0.2734462550501562,2,12,9,0.8941066004652813,97548,10,194396,0.8,0.1981267085001895,0
58,63553,0.07114383672398077,0.0,0,1,0,0.758460550297255,212506,47,63025,0.06666666666666667,0.7154089821248806,1
26,50041,1.2946555253263752,0.9531683089012644,3,2,2,0.4545256069838437,1360503,21,165506,0.13333333333333333,1.0,1
22,46058,1.0396547107270542,0.0,0,3,0,0.9793760495057771,574613,12,50807,0.2,1.0,1
51,135024,0.21977604586093236,0.4335218390270139,1,14,8,0.9609031838975997,1454077,49,226361,0.9333333333333333,1.0,1
41,122675,0.08232839913296404,0.4553665809783405,2,10,10,0.8736838518505425,333288,33,131809,0.6666666666666666,0.570317365846156,1
22,157747,0.10009348392369198,0.46856574071193796,1,11,9,0.8086472674484071,742104,47,250830,0.7333333333333333,0.6457989910069012,1
49,69729,0.619039872219593,0.0,0,0,0,0.7263435317487815,1381281,32,95675,0.0,1.0,1
55,50453,0.8462071135512259,0.45882169447416926,1,6,1,0.8238560865291737,683099,16,45886,0.4,1.0,1
43,112318,0.11109743210625496,0.386744937734931,1,10,3,0.7752900158762289,723738,58,92663,0.6666666666666666,1.0,1
40,118450,0.0532141221271207,0.30360970105724305,2,6,8,0.830997259129835,296251,47,149048,0.4,0.49862794032865165,0
32,97485,0.30296420081324377,0.3713748024963105,3,6,6,0.7885988306293895,1269982,43,140566,0.4,1.0,1
27,93596,0.07935312550894413,0.24969102139056093,2,4,9,0.9004232525956796,274804,37,37967,0.26666666666666666,1.0,1
37,21896,0.5178571428571429,0.0,0,2,0,0.9575643689575776,192763,17,296905,0.13333333333333333,0.39123014203552353,0
27,38610,0.15531836584468162,0.0,0,3,0,0.8610819443646978,341820,57,283384,0.2,0.3753096570768056,0
39,39486,1.1330929365422604,0.7322040327216772,3,2,5,0.4632920852413012,1163274,26,128639,0.13333333333333333,1.0,1
46,29472,0.9426362309989142,0.0,0,4,0,0.9583766058589217,222251,8,96879,0.26666666666666666,0.7452283681113746,1
51,83610,0.20498808819583847,0.21867793416886072,2,4,6,0.8942094512611615,634145,37,274589,0.26666666666666666,0.5828038671678999,1
38,90066,0.05157107010414585,0.436021044332583,1,8,6,0.7475627696504664,162568,35,162280,0.5333333333333333,0.37342825656120543,0
33,151540,0.1658285282592965,0.4126601097733349,2,14,2,0.9990564914928871,1457520,58,233536,0.9333333333333333,1.0,1
24,20874,0.28863440382555067,0.8496855568885681,5,1,3,0.47738398106619195,132549,22,145847,0.06666666666666667,0.6373730404589233,1
57,63971,0.10213017719306235,0.0,0,1,0,0.6915331782327093,300535,46,81868,0.06666666666666667,0.7829712429520199,1
30,82060,0.5523763100170607,0.44158955921789533,2,4,3,0.5411863783289804,725248,16,248357,0.26666666666666666,0.8938192823295684,1
50,21964,1.9178576801564615,0.0,0,0,0,0.9921417159266832,968848,23,111041,0.0,1.0,1
58,63725,0.2768288484479708,0.0,0,0,0,0.9044820683790695,864405,49,56897,0.0,1.0,1
37,85935,0.2611866111429735,0.34070469195878245,1,9,7,0.5198463984020089,1256924,56,211024,0.6,1.0,1
43,63838,1.2491715140059385,0.9683952997637761,4,2,3,0.30287618530605837,1435403,18,252433,0.13333333333333333,1.0,1
55,167089,0.039205652875613194,0.22831979677268377,1,10,10,0.7713635497322435,157220,24,171653,0.6666666666666666,0.290539781581024,0
25,66228,0.17583471972854106,0.4320578589127746,1,5,9,0.8712596522885862,256194,22,297643,0.3333333333333333,0.3940210085812399,0
42,97491,0.15565924034013395,0.46595257594582395,1,6,7,0.8053368135478258,485612,32,17821,0.4,1.0,1
49,62410,0.3404221400851124,0.7835667290678199,4,1,1,0.4272915808530662,1253499,59,205745,0.06666666666666667,1.0,1
40,153976,0.08326973385813724,0.23329381743109273,2,8,2,0.8711837396512553,474397,37,141439,0.5333333333333333,0.6705106138808293,1
42,46349,2.160962017981587,0.0,0,4,0,0.8702014569351793,701109,7,231871,0.26666666666666666,1.0,1
46,83805,1.9910029234532545,0.643336097407369,3,9,4,0.7838509606485149,1334848,8,165032,0.6,1.0,1
42,69633,0.9759268491335185,0.4411786710290295,1,13,1,0.9006752687846993,1427091,21,207615,0.8666666666666667,1.0,1
23,53096,0.9707099369974164,0.8778588994668427,5,2,2,0.4753968776995606,1391602,27,12004,0.13333333333333333,1.0,1
24,99781,0.17320209035565667,0.6811327987304479,2,9,3,0.5883880968867641,622162,36,226973,0.6,0.741676925851283,1
28,35331,0.7289786158971121,0.0,0,4,0,0.7174211510142385,1184755,46,19560,0.26666666666666666,1.0,1
32,148123,0.2520272092503492,0.2335098996387098,1,11,1,0.7839783877620159,1418579,38,147452,0.7333333333333333,1.0,1
43,34047,0.6982759127089024,0.9679295341660243,5,2,7,0.614863936114628,1069839,45,142846,0.13333333333333333,1.0,1
39,66831,0.3858369120118907,0.3256156852337469,2,3,1,0.5129864076934809,773576,30,275747,0.2,0.8190828823732941,1
54,25913,0.8728390071771874,0.0,0,2,0,0.8721454313149433,1289219,57,143436,0.13333333333333333,1.0,1
35,129501,0.26005376191861235,0.2609376241383459,1,12,8,0.8904793136476418,303095,9,90648,0.8,0.6836494513649622,1
36,57208,0.2542836460552617,0.7645166435544776,5,1,9,0.688807269260578,247300,17,153056,0.06666666666666667,0.6737876578303791,1
42,117895,0.25546800118749735,0.4847167949289438,3,7,2,0.6010801965184704,903552,30,289270,0.4666666666666667,0.8018999960010224,1
37,69055,0.4342459439365228,0.3529906238141096,2,10,5,0.7587759254908147,1229461,41,78373,0.6666666666666666,1.0,1
39,79722,0.17082080819081605,0.3693394760452138,1,9,10,0.8642831612281582,463018,34,29096,0.6,1.0,1
23,63369,0.06683576811175312,0.8161422965922479,4,2,8,0.3229627205225279,160942,38,217690,0.13333333333333333,0.559583742909185,1
34,38234,3.579363916932573,0.9442050471809368,5,1,7,0.4930294283016742,1368534,10,25168,0.06666666666666667,1.0,1
53,58794,0.710296184069018,0.6791194956559691,3,5,4,0.7498772347032405,1085790,26,57700,0.3333333333333333,1.0,1
28,80902,0.1032922761382652,0.44004215280603526,1,6,2,0.6615565124670474,484680,58,193974,0.4,0.6514856873108752,1
43,156725,0.14477963461664775,0.450593770456869,2,8,3,0.9154590772521997,771480,34,221396,0.5333333333333333,0.7431508383756483,1
44,176388,0.36624373540150124,0.44311889470791765,1,4,4,0.8703217593832776,1098217,17,223879,0.26666666666666666,1.0,1
30,27790,0.09502034489440031,0.6466955737161053,5,2,1,0.6404097776390765,102984,39,275043,0.13333333333333333,0.4159273673360724,0
25,74902,0.184761916064151,0.0,0,2,0,0.7489366740218697,747308,54,82283,0.13333333333333333,1.0,1
36,21649,1.9241577398074234,0.7165646876094188,3,0,8,0.6196023102588913,916434,22,97516,0.0,1.0,1
35,127271,0.3551222195158363,0.40194231975042516,2,11,4,0.815519588663506,1129919,25,89082,0.7333333333333333,1.0,1
28,45536,0.64411893886156,0.0,0,1,0,0.738616148351366,1319877,45,170404,0.06666666666666667,1.0,1
50,29758,0.5437788437843045,0.0,0,4,0,0.6971502712110553,776725,48,57262,0.26666666666666666,1.0,1
57,47905,0.5468201868830306,0.0,0,4,0,0.8715050863514358,995426,38,204300,0.26666666666666666,1.0,1
36,98437,0.16864981478693802,0.2580255014115376,2,11,7,0.8298628754281874,913076,55,107001,0.7333333333333333,1.0,1
46,29725,0.266698659278682,0.6597127428986204,2,1,2,0.4113746241746051,269539,34,152867,0.06666666666666667,0.7341593237342323,1
43,62307,0.11933651114642015,0.4239158054689883,1,4,5,0.5704514426759706,178452,24,61369,0.26666666666666666,0.752664593378495,1
27,46388,0.27472861755434835,0.3285822099059801,2,8,1,0.7547251942633715,344091,27,79507,0.5333333333333333,0.9163529657052855,1
34,45570,0.9773568980942252,0.9129286873351203,3,1,5,0.30732207963686914,578996,13,163912,0.06666666666666667,1.0,1
57,43684,0.7442639998953524,0.9828250528791225,2,2,10,0.5404637453376823,455174,14,292243,0.13333333333333333,0.8753784991577358,1
53,165600,0.015135680857487923,0.3611119529036961,2,9,6,0.8032252102535954,80207,32,222472,0.6,0.23019674997748737,0
54,122852,0.07250077218820096,0.4731439437180955,1,6,1,0.9749312833336659,329554,37,109407,0.4,0.6632162135724804,1
26,137059,0.18252548172684754,0.22069487454339295,1,10,1,0.815973846442801,625419,25,161900,0.6666666666666666,0.7651476225546494,1
43,172726,0.5245702620156958,0.28270708133634165,2,6,7,0.8702323673908574,1177890,13,25108,0.4,1.0,1
50,102972,0.013245923005025341,0.44746509452942457,1,4,10,0.8027892203480896,66834,49,215803,0.26666666666666666,0.2893636050342844,0
59,87927,0.02486803176011269,0.25304876106735225,1,13,5,0.7798293084278762,61224,28,22304,0.8666666666666667,0.5338326120935888,0
33,61975,0.6654062400022255,0.0,0,4,0,0.6137472929622354,1195918,29,249136,0.26666666666666666,1.0,1
53,33856,2.845638249392384,0.42665133042777326,1,9,6,0.5699414132455717,1348787,14,121065,0.6,1.0,1
52,46736,0.7002729062276306,0.9343139020970517,3,1,5,0.5635688236482658,720015,22,142395,0.06666666666666667,1.0,1
36,60717,0.4803492207514145,0.6133224687841459,1,7,1,0.6888942584764577,962457,33,176036,0.4666666666666667,1.0,1
59,62578,1.3153230482643374,0.48750710520361473,2,6,10,0.8350162977901647,1152344,14,215095,0.4,1.0,1
24,48556,0.50159791241647,0.8758519202241593,2,0,5,0.5780718986102236,414045,17,146597,0.0,0.9836888385315001,1
37,116538,0.052973422116963285,0.44149106463424015,3,3,1,0.7875751943335436,222243,36,291200,0.2,0.38115437487388837,0
32,170927,0.03600995790058957,0.48278507074629173,2,6,6,0.7957550100491663,332374,54,26679,0.4,1.0,1
25,91850,0.2904347149856132,0.36319971852441335,2,4,4,0.8596468880406389,1120410,42,14278,0.26666666666666666,1.0,1
27,117580,0.14341643005744045,0.2977210790392981,2,8,1,0.862894113395975,876871,52,79447,0.5333333333333333,1.0,1
35,101901,0.19240294630650284,0.5282471814299894,1,2,6,0.7962469377860287,745030,38,155343,0.13333333333333333,1.0,1
51,119791,0.22264280831750957,0.43591045080332264,2,8,1,0.9512382723771873,1146836,43,97512,0.5333333333333333,1.0,1
52,40146,0.887175996800866,0.0,0,0,0,0.718368371708596,1317813,37,217672,0.0,1.0,1
58,107257,0.3015550396607111,0.4974523698423641,2,13,8,0.8094003747343417,291095,9,122542,0.8666666666666667,0.6043946932492859,1
24,84056,1.3096232548264528,0.37025215110201015,3,4,1,0.8466967423251137,1431062,13,19686,0.26666666666666666,1.0,1
43,60802,0.43802636077561247,0.8068048023667795,3,1,8,0.6096525582111676,878885,33,164472,0.06666666666666667,1.0,1
55,130903,0.4206335989243944,0.3157670866557261,1,3,7,0.8397086109756459,1101244,20,64223,0.2,1.0,1
40,32641,0.48984712478171627,0.5228618507074847,3,9,10,0.5756600161420226,319782,20,112014,0.6,0.8246166174574587,1
59,52900,0.6190375371320551,0.5214483118259494,2,2,4,0.8015142794598329,1146148,35,130923,0.13333333333333333,1.0,1
22,109859,0.376169928489364,0.3270920971884107,3,9,8,0.7103397116291925,950490,23,282235,0.6,0.801358487362617,1
26,53143,0.38068764881414735,0.6412084064070794,5,1,4,0.6401869862095781,869928,43,53397,0.06666666666666667,1.0,1
33,111528,0.2203221173730631,0.36201447245982876,1,3,9,0.7967049283825773,1154888,47,97479,0.2,1.0,1
49,135422,0.34687372312721226,0.30019791725545225,2,9,4,0.8685935480751681,1268307,27,294588,0.6,0.8961845991166908,1
23,90968,0.19508744048142518,0.44816452915064164,2,3,6,0.8132606370351265,993816,56,179898,0.2,1.0,1
25,172879,0.10597368679828088,0.3534740779220329,1,14,4,0.9327527626482245,146565,8,137406,0.9333333333333333,0.28593367636389017,0
43,28718,0.11617656140977915,0.0,0,3,0,0.8440217736014639,176827,53,215848,0.2,0.3089310454025793,0
24,42264,0.9315881128146886,0.8841047756458373,5,2,5,0.5209329832401196,984316,25,100609,0.13333333333333333,1.0,1
57,55634,0.24115417601774866,0.5112357972007395,1,1,6,0.657617795947015,469573,35,100515,0.06666666666666667,1.0,1
24,45745,0.08461777243414581,0.4493015325149781,2,7,4,0.8171940761482828,193542,50,111095,0.4666666666666667,0.4931240621481065,0
41,69841,0.04523161576431817,0.4271631963475549,3,4,11,0.7023424107097703,148474,47,221541,0.26666666666666666,0.3690613070399779,0
29,131617,0.2247242811664581,0.2521853418732599,2,6,2,0.9528711061515384,828171,28,230916,0.4,0.7552468035019728,1
58,25481,0.583785117202173,0.8598060123943039,3,0,7,0.465595757215282,728896,49,269422,0.0,1.0,1
33,114217,0.3099410636029528,0.652506183418446,3,1,9,0.7575725042390968,920414,26,297384,0.06666666666666667,0.8762228000619379,1
37,26912,0.9901087082177302,0.966015665445987,2,2,3,0.3483829773863474,959249,36,56418,0.13333333333333333,1.0,1
51,173488,0.24856508129397661,0.36455927280722644,2,4,3,0.947746929812149,1466184,34,234338,0.26666666666666666,1.0,1
55,67740,0.7334447217972462,0.9619726432235028,3,1,8,0.30820967285803536,1093038,22,87759,0.06666666666666667,1.0,1
59,85049,0.27199076834698654,0.2935161137590927,2,13,3,0.8191348558233141,809639,35,17769,0.8666666666666667,1.0,1
25,51951,1.6290457460983534,0.6351530485031391,1,5,11,0.6147327244527331,761675,9,128020,0.3333333333333333,1.0,1
26,63844,3.271082638932398,0.25364938929856623,2,11,7,0.9195501312088146,1253034,6,141407,0.7333333333333333,1.0,1
41,160304,0.20954828682645832,0.4164058523745593,1,6,11,0.8704164558531966,1410840,42,28909,0.4,1.0,1
39,167795,0.1715652474607373,0.48831549497024607,2,6,6,0.9232671255671022,1237875,43,161005,0.4,1.0,1
47,59134,0.6946669851523658,0.6441772540134774,3,1,3,0.6844807983104689,1314510,32,139524,0.06666666666666667,1.0,1
41,54810,0.6245356686735998,0.6223599267535316,3,0,4,0.33889232733914254,513462,15,157772,0.0,1.0,1
44,51983,0.4696563459849053,0.5945893380997022,1,5,8,0.5822480265374466,1171879,48,201789,0.3333333333333333,1.0,1
29,52164,0.7771444475684948,0.6204711836245023,2,0,1,0.6702475670993947,1094552,27,41018,0.0,1.0,1
51,60677,0.08054088314627729,0.651317396988322,4,0,4,0.5905463444796972,234575,48,116023,0.0,0.6895834719290944,1
40,71166,0.43606196377885104,0.0,0,4,0,0.7834083879400209,434459,14,201991,0.26666666666666666,0.6067677583118597,1
48,34780,0.766811318988459,0.0,0,0,0,0.6763048963858243,1146797,43,246009,0.0,1.0,1
27,95430,1.0374286721347394,0.24747231282391033,2,11,5,0.8289492227969534,1089020,11,253545,0.7333333333333333,1.0,1
24,35230,0.5146517688953114,0.8547822016629778,2,1,11,0.6317472738473188,598329,33,281624,0.06666666666666667,0.8576864043808597,1
23,92805,0.2681274869734543,0.46965330261591837,1,8,1,0.7945654820982699,696740,28,59605,0.5333333333333333,1.0,1
34,26042,7.13998815100881,0.0,0,2,0,0.9257928197397406,1301577,7,69323,0.13333333333333333,1.0,1
50,43883,0.12375765428200312,0.3428609673320745,3,6,11,0.8061736035932676,114048,21,84225,0.4,0.43757544744520394,0
51,27341,1.0209269152809948,0.6062469761438585,5,1,11,0.39741057468751806,1200266,43,104837,0.06666666666666667,1.0,1
36,63679,0.08650452643933534,0.0,0,2,0,0.6348938808675381,253392,46,96029,0.13333333333333333,0.6247738938482649,1
52,96221,0.12912087314498624,0.3601422962398273,1,4,2,0.6688458374847353,534238,43,244840,0.26666666666666666,0.6142924524982277,1
35,77047,0.19175331754828684,0.0,0,1,0,0.8941722978401097,827345,56,139659,0.06666666666666667,1.0,1
44,83943,0.4595007138302495,0.4737572256155679,1,7,5,0.8846628625686831,1465731,38,141023,0.4666666666666667,1.0,1
58,61915,0.24585157070176855,0.8974207279292361,4,1,6,0.5799468975059021,608876,40,194968,0.06666666666666667,0.9456908611892523,1
25,37763,0.566235858006047,0.861043535169759,5,2,8,0.6099144941723555,727014,34,295047,0.13333333333333333,0.9197045615883884,1
38,115315,0.1651773712997318,0.23195820012881715,2,5,10,0.8178505064776544,799992,42,37220,0.3333333333333333,1.0,1
39,113996,0.397973237156191,0.6204824024208393,3,7,9,0.7398567534156034,635143,14,250308,0.4666666666666667,0.7561324603636665,1
45,27292,1.3412324734965069,0.6022058423635037,3,2,7,0.37016773649628737,1317777,36,74641,0.13333333333333333,1.0,1
47,142622,0.01237623092522573,0.4117363199179167,2,3,6,0.8761212477469364,100612,57,170040,0.2,0.3195897724797668,0
26,58116,0.588582732364135,0.0,0,1,0,0.9878321416187278,923564,27,142901,0.06666666666666667,1.0,1
49,36276,0.6869180725548572,0.46479696992173536,2,5,8,0.8131208501554565,1245932,50,111111,0.3333333333333333,1.0,1
32,25756,0.26839410703096966,0.0,0,3,0,0.8997522640105404,400940,58,29959,0.2,1.0,1
29,45150,0.7172274237390516,0.3681199140833185,1,1,1,0.8278147449966222,356211,11,269224,0.06666666666666667,0.661693928039064,1
54,29062,0.6459785483252554,0.9504869829058946,3,1,11,0.4918787372302832,1051312,56,206453,0.06666666666666667,1.0,1
46,63563,0.3760901010704281,0.45021568018111313,2,2,9,0.7858870258808619,1266987,53,298952,0.13333333333333333,1.0,1
45,49538,0.07656703495857277,0.6078881160437648,3,2,6,0.555029400092857,170684,45,60828,0.13333333333333333,0.7844364927479337,1
23,60044,0.4123934114982346,0.6545206893703238,4,0,10,0.349683571514236,1188564,48,162623,0.0,1.0,1
35,22497,2.2317913993470735,0.0,0,4,0,0.7135747614131002,903755,18,238150,0.26666666666666666,1.0,1
23,114866,0.03085194922779587,0.36457061131713797,2,5,9,0.5273529903647335,177192,50,38965,0.3333333333333333,0.9588014545934755,1
38,47133,0.5935968429762587,0.4066825285244555,3,4,9,0.7755146664276987,615516,22,209636,0.26666666666666666,0.8547282008070128,1
45,100775,0.8029120979078805,0.6346873417812223,2,1,1,0.5250697035296473,1213702,15,288842,0.06666666666666667,1.0,1
41,51635,0.2503097852757212,0.8073394394590054,3,0,1,0.6597829239773343,762560,59,132715,0.0,1.0,1
55,65855,0.02952446030420368,0.0,0,3,0,0.7327532951681378,75829,39,270536,0.2,0.22435028122665293,0
55,170945,0.23551847601481732,0.4344873329624783,2,5,7,0.8335814458172452,1368864,34,77872,0.3333333333333333,1.0,1
28,49996,0.4811799758795518,0.6133754226087081,4,1,11,0.4891549657932255,649541,27,220168,0.06666666666666667,0.9517270050922206,1
48,30715,0.6832918018006736,0.5293980719413358,1,6,1,0.6287768147033032,272835,13,157105,0.4,0.7356062988812436,1
50,115512,0.032059699425167947,0.6684079423305743,2,5,9,0.7126365826939242,92582,25,92005,0.3333333333333333,0.45171125094602005,0
53,69132,0.7878072717076362,0.32345223914856513,2,11,5,0.9777256817144344,1416030,26,229369,0.7333333333333333,1.0,1
31,65540,0.2866278339227055,0.5773899567638175,3,1,5,0.8130220908994854,319355,17,230632,0.06666666666666667,0.5865652875690222,1
42,54936,0.9953531786482857,0.615219134562234,2,8,11,0.7854182525077595,984253,18,43666,0.5333333333333333,1.0,1
26,107937,0.4549467581579451,0.41608267393485554,2,12,7,0.8401064209174092,834795,17,298209,0.8,0.7015821988114107,1
24,31821,4.1242518519788245,0.825285582654857,4,0,11,0.43097060225277284,1443616,11,278604,0.0,1.0,1
33,69378,0.09182790457546144,0.2741799652310857,1,7,5,0.7714448757592506,350396,55,133546,0.4666666666666667,0.6016602016551534,1
34,24953,1.1449508409142521,0.0,0,2,0,0.6828377368663227,685679,24,215859,0.13333333333333333,1.0,1
30,97391,0.0458230852703122,0.38999091188993906,2,12,2,0.9410837032133614,182973,41,80691,0.8,0.47366059851652814,0
31,21080,5.599252846299811,0.0,0,2,0,0.9008034983119458,944258,8,132868,0.13333333333333333,1.0,1
51,27359,1.9018338655386793,0.0,0,1,0,0.9561667690440903,1144710,22,101470,0.06666666666666667,1.0,1
28,32156,0.6682590639861444,0.8657099429732289,4,2,8,0.3393594369058369,279351,13,37033,0.13333333333333333,1.0,1
34,149806,0.6181456221841787,0.3249869080761144,2,9,6,0.878415304687022,1203825,13,218689,0.6,1.0,1
39,52896,0.6829224069185503,0.37190021990158895,1,9,7,0.5456841688776474,794725,22,49970,0.6,1.0,1
26,80248,0.2635372013425049,0.661424377027401,1,3,1,0.6809498406624905,444115,21,207305,0.2,0.7165034961148525,1
24,48767,1.3328531588984354,0.0,0,1,0,0.8387622230285411,519994,8,16377,0.06666666666666667,1.0,1
46,86651,0.06482661376199823,0.23789765149411202,2,10,7,0.8269196414350078,308951,55,109749,0.6666666666666666,0.5739000781677552,1
46,60605,1.3368396446937822,0.22524584620937574,2,4,4,0.780650459390266,1458345,18,120377,0.26666666666666666,1.0,1
30,138672,0.40507877100880735,0.314740772536805,2,9,11,0.7505509879459211,1348154,24,32591,0.6,1.0,1
59,26988,0.04089780643248851,0.9381158592205268,2,0,6,0.6927211288090065,61810,56,43934,0.0,0.6223759425016375,1
51,70852,0.7708482873756966,0.3854530642614695,1,9,1,0.5408929429652761,764626,14,123047,0.6,1.0,1
29,75880,0.02022775900027908,0.42123487067733645,1,10,6,0.8304325103125794,78279,51,70716,0.6666666666666666,0.3402687901572426,0
46,89531,0.16902206258965372,0.5527897076608459,1,5,10,0.761287341355132,423716,28,225084,0.3333333333333333,0.591377752010938,1
49,74208,0.2977284569498347,0.30315672682912737,2,5,8,0.8032508954690544,265126,12,32710,0.3333333333333333,1.0,1
35,26243,0.8253536073231389,0.7692003477193687,3,0,6,0.598011716123346,1147967,53,127275,0.0,1.0,1
33,56993,0.5118748276329032,0.6811180192742556,1,8,2,0.7910095295720672,1137758,39,198547,0.5333333333333333,1.0,1
27,126133,0.3257734395439734,0.2793148102035321,2,7,4,0.7506211165923937,1314905,32,12899,0.4666666666666667,1.0,1
53,41858,0.4493797026427527,0.9405436936460565,4,2,2,0.6735997560374546,1109798,59,106127,0.13333333333333333,1.0,1
55,153149,0.22317708784312637,0.3213362207901433,1,10,3,0.991946671830292,786125,23,267571,0.6666666666666666,0.6235301750682635,1
43,71741,0.32600283283992737,0.2996432412958074,2,14,9,0.9624395866547806,608082,26,160291,0.9333333333333333,0.7442799607367628,1
35,70769,0.560759049059011,0.47165884964043114,2,3,4,0.7958953370168964,555581,14,34723,0.2,1.0,1
22,47885,0.12544560849875666,0.3247289986161367,2,3,7,0.5624086029399269,324376,54,108189,0.2,0.759828790430594,1
46,29379,0.25504486071557786,0.7279543872693353,4,2,10,0.42640094741879664,202310,27,29338,0.13333333333333333,1.0,1
49,117750,0.22114649681528661,0.46911191054004525,1,8,6,0.7915142300759834,1119720,43,268269,0.5333333333333333,0.8979416899310764,1
45,51076,0.38613299851707383,0.0,0,1,0,0.6875065394040033,611386,31,61293,0.06666666666666667,1.0,1
30,76764,0.9288138537161515,0.367482791229799,2,7,8,0.5791491872182536,1069492,15,212107,0.4666666666666667,1.0,1
35,49206,0.35721744054201404,0.0,0,0,0,0.636722767318591,509740,29,255973,0.0,0.6285267972890553,1
55,133019,0.1026682904948416,0.25421705019287966,1,11,2,0.87723126345467,573587,42,277296,0.7333333333333333,0.45647164673917673,0
51,112600,0.5165174390440821,0.37572362936634396,1,7,2,0.838297912910028,1279517,22,234418,0.4666666666666667,1.0,1
37,105997,0.3327760301665634,0.5556273049893324,1,2,6,0.5118505091547181,811285,23,295762,0.13333333333333333,0.8500417645085173,1
43,104102,1.104306722844311,0.4606752710266888,2,4,5,0.873076559350132,1494487,13,286947,0.26666666666666666,1.0,1
41,42408,0.03618511746695108,0.4110324751639154,1,3,7,0.5131379530995991,79796,52,16825,0.2,1.0,1
41,107003,1.0306170024308767,0.2251143225709416,1,11,2,0.8505695930433891,992512,9,49231,0.7333333333333333,1.0,1
44,59838,0.4053984975119096,0.4130910700602828,1,9,5,0.6777933937857665,1237170,51,60214,0.6,1.0,1
51,24550,0.5043797042415655,0.0,0,3,0,0.9845619704366437,284798,23,100978,0.2,0.6974568059085389,1
26,92943,0.049670658360500525,0.24231143543424777,1,9,8,0.9931874403707137,230827,50,265694,0.6,0.2550410193854197,0
59,70663,0.4855770818297176,0.4219377729500978,1,3,2,0.8558330276277648,823496,24,166249,0.2,1.0,1
28,34045,0.5608985656239291,0.4224236582615606,3,8,8,0.7215217649454135,916598,48,53401,0.5333333333333333,1.0,1
41,177926,1.0849950728580047,0.4894960470868761,2,8,4,0.8914572242044493,1158293,6,69129,0.5333333333333333,1.0,1
32,92116,0.8763587939843965,0.42965243647172724,1,2,10,0.704192318697358,968720,12,29814,0.13333333333333333,1.0,1
49,60307,1.3774779461754025,0.6809425529609751,3,8,6,0.8304921111715635,1329145,16,204762,0.5333333333333333,1.0,1
33,46809,0.46705179073954306,0.3928216345451836,1,9,4,0.6411869946248009,961938,44,174834,0.6,1.0,1
47,129575,0.2384907925482882,0.21195948787640942,2,8,3,0.7623480190452189,556244,18,204583,0.5333333333333333,0.6393049438796863,1
47,93353,0.187930522305448,0.28946536305577336,1,8,10,0.9552965938521809,719299,41,295049,0.5333333333333333,0.5588961845537052,1
30,36957,0.8523445507204483,0.40525963342170745,2,2,5,0.6134188906045476,1291504,41,298137,0.13333333333333333,1.0,1
42,111166,0.7841856123075202,0.3562879884811154,2,5,8,0.9095130272389327,784573,9,39535,0.3333333333333333,1.0,1
22,63161,0.1765323274383454,0.780558089064143,3,1,3,0.6966148745851144,267599,24,155327,0.06666666666666667,0.6681682654165554,1
34,76730,0.2112885757043282,0.0,0,3,0,0.8973947811151495,470153,29,69868,0.2,1.0,1
47,100359,0.07725967480448892,0.6747573832036207,3,2,1,0.7258530784979573,418700,54,213523,0.13333333333333333,0.637094317231227,1
